1464998400,735.866,764.0,727.42,741.684,92.82617381,141
1465084800,744.87,757.871,739.0,742.206,43.6023991,74
1465171200,743.769,758.89,728.99,728.99,380.90361669,169
1465257600,750.5,756.998,721.743,735.33,275.08916114,473
1465344000,735.36,739.27,724.88,739.27,168.64875977,221
1465430400,739.27,739.27,730.0,731.014,114.76604359,104
1465516800,732.5,742.732,730.041,740.26,102.89505523,145
1465603200,742.8,775.0,742.8,775.0,157.80254428,119
1465689600,779.758,871.873,772.581,852.426,453.36870602,516
1465776000,853.978,915.61,844.164,900.0,477.59811503,695
1465862400,904.0,904.0,785.0,872.38,563.16262653,530
1465948800,872.38,894.99,770.0,890.0,174.57500953,223
1466035200,890.0,990.0,890.0,990.0,388.18560852,530
1466121600,989.999,994.999,910.0,965.346,505.93166258,872
1466208000,966.287,1000.0,932.252,967.842,429.89439064,602
1466294400,982.569,992.054,955.001,985.75,74.92921107,151
1466380800,984.934,1070.0,928.089,938.602,290.06731911,336
1466467200,938.661,939.001,770.0,854.68,431.22406865,545
1466553600,854.76,869.5,750.01,765.353,460.83188962,535
1466640000,770.0,818.496,687.299,805.437,363.33412664,559
1466726400,807.046,898.0,804.13,869.898,288.15102007,501
1466812800,864.95,908.846,855.0,888.0,80.69780134,178
1466899200,867.36,889.946,815.0,871.259,100.75744342,210
1466985600,822.0,899.0,816.024,866.858,135.20209236,148
1467072000,879.042,898.999,845.0,855.0,92.28444924,142
1467158400,855.0,886.518,825.0,832.501,46.56082194,138
1467244800,833.06,897.989,833.0,875.18,89.33346984,164
1467331200,892.9,898.0,871.79,879.201,38.86164242,109
1467417600,884.96,910.0,884.0,910.0,49.43254333,95
1467504000,908.9,920.0,850.851,861.045,99.7544758,278
1467590400,881.109,918.0,865.0,880.0,87.91533381,197
1467676800,899.7,918.0,875.0,899.99,83.20072769,232
1467763200,899.989,910.0,878.005,890.0,52.10733318,132
1467849600,895.0,900.0,826.0,893.0,123.48207543,302
1467936000,879.5,899.0,842.1,895.0,61.67781215,155
1468022400,875.017,898.0,850.0,878.999,63.23682926,132
1468108800,875.0,893.0,855.0,886.998,29.33671566,90
1468195200,886.498,889.99,866.0,866.5,38.45794939,115
1468281600,879.998,895.0,870.0,892.75,62.58018468,174
1468368000,890.0,891.888,855.931,858.0,117.94527686,136
1468454400,858.0,880.0,851.041,880.0,69.43748555,121
1468540800,870.0,884.4,863.003,872.601,54.64112677,104
1468627200,872.601,883.8,863.003,878.69,19.9759568,53
1468713600,877.0,896.131,870.002,881.785,83.94341422,152
1468800000,886.811,889.991,868.0,876.365,118.57687121,179
1468886400,874.816,896.0,864.919,889.99,107.7440899,91
1468972800,892.0,894.0,865.882,870.465,129.51135406,167
1469059200,870.48,887.0,870.465,880.0,29.8598076,80
1469145600,879.994,886.5,850.0,871.941,110.72774457,237
1469232000,871.924,880.0,858.01,861.0,53.73461648,143
1469318400,867.873,879.999,852.5,879.544,57.04419575,104
1469404800,879.527,879.999,860.0,863.728,72.50532344,139
1469491200,864.91,870.13,853.0,861.841,93.40370333,271
1469577600,857.412,871.5,840.0,862.01,106.7871422,190
1469664000,862.0,871.334,855.0,858.047,59.75197008,110
1469750400,859.678,867.441,852.26,857.45,87.63799892,155
1469836800,859.999,860.0,842.27,854.899,62.76465006,103
1469923200,854.9,854.9,801.29,809.225,305.63576864,433
1470009600,814.49,818.53,782.044,782.044,70.02390503,117
1470096000,782.799,797.0,550.0,684.536,390.91134198,596
1470182400,701.0,752.59,680.001,733.28,236.56257564,348
1470268800,741.999,768.529,718.004,759.459,145.48179351,267
1470355200,759.429,769.979,730.0,765.53,98.15420275,210
1470441600,762.75,779.251,751.241,779.251,68.24322441,109
1470528000,779.0,796.0,772.093,795.994,30.84110519,87
1470614400,792.0,799.012,776.494,790.79,64.13328859,130
1470700800,780.613,789.838,770.0,770.0,57.59358506,140
1470787200,775.96,799.224,755.626,781.279,123.69609002,303
1470873600,778.94,790.0,762.0,770.0,69.64157304,249
1470960000,769.999,772.98,760.0,767.71,47.69663541,175
1471046400,767.699,769.029,720.0,760.98,106.18517611,198
1471132800,760.98,764.219,650.0,737.5,220.52804556,309
1471219200,737.5,743.844,720.001,723.002,40.31510926,122
1471305600,733.0,741.0,721.35,736.999,58.5758953,119
1471392000,736.999,742.0,650.001,709.96,155.84693381,365
1471478400,709.96,739.129,699.0,700.0,65.07571501,158
1471564800,700.0,733.999,681.751,732.0,69.59384547,101
1471651200,732.0,756.83,727.946,748.343,41.91813236,104
1471737600,756.788,759.929,742.872,752.859,22.56126952,79
1471824000,747.982,763.97,747.982,763.33,30.82646569,91
1471910400,759.18,763.209,743.897,750.0,37.04823198,170
1471996800,746.01,756.0,745.1,747.0,26.29866854,84
1472083200,747.0,749.699,734.995,742.991,48.30561475,151
1472169600,746.2,754.71,742.891,752.999,71.63184859,76
1472256000,753.0,753.0,736.71,749.059,22.79748528,78
1472342400,742.909,752.78,742.0,743.622,12.26323979,40
1472428800,750.164,752.9,742.0,747.98,55.83075361,90
1472515200,747.03,750.0,742.0,749.0,58.41000785,108
1472601600,749.0,750.0,731.781,743.528,45.41418012,205
1472688000,743.96,750.0,670.402,740.0,58.15296102,293
1472774400,740.0,749.99,719.0,749.865,91.1463309,295
1472860800,749.908,770.0,734.0,759.9,68.94346324,249
1472947200,759.9,784.999,736.1,784.999,54.92375871,94
1473033600,773.836,778.559,746.0,775.753,20.33411468,67
1473120000,753.19,783.55,742.0,754.96,79.37085095,228
1473206400,754.856,763.5,734.0,753.719,70.45935817,100
1473292800,759.848,785.0,751.094,785.0,23.68808114,95
1473379200,768.0,786.249,750.09,785.75,38.60655967,209
1473465600,785.75,786.0,771.0,771.04,12.75352418,75
1473552000,771.04,786.249,765.0,775.0,22.02287358,54
1473638400,772.127,786.0,770.0,775.0,16.96878614,30
1473724800,774.96,790.0,745.0,768.821,28.78062786,83
